,TypeofTravel,Class,Seatcomfort,DepartureArrivaltimeconvenient,Foodanddrink,Gatelocation,Baggagehandling,satisfaction Loyal Customer,satisfaction disloyal Customer
3879,Business travel,Eco Plus,4,0,4,3,1,,satisfied
3880,Business travel,Eco Plus,4,0,4,3,3,,dissatisfied
3881,Business travel,Eco Plus,4,0,4,3,4,,dissatisfied
3882,Business travel,Eco Plus,4,0,4,4,1,,satisfied
3883,Business travel,Eco Plus,4,0,4,4,3,,dissatisfied
3884,Business travel,Eco Plus,4,0,4,4,5,,satisfied
3885,Business travel,Eco Plus,4,0,5,2,1,,satisfied
3886,Business travel,Eco Plus,4,1,1,1,1,satisfied,
3887,Business travel,Eco Plus,4,1,1,1,2,satisfied,
3888,Business travel,Eco Plus,4,1,1,1,3,dissatisfied,
3889,Business travel,Eco Plus,4,1,1,1,4,satisfied,
3890,Business travel,Eco Plus,4,1,1,1,5,satisfied,
3891,Business travel,Eco Plus,4,1,2,1,1,satisfied,
3892,Business travel,Eco Plus,4,1,2,1,3,satisfied,
3893,Business travel,Eco Plus,4,1,2,1,4,satisfied,
3894,Business travel,Eco Plus,4,1,2,1,5,satisfied,
3895,Business travel,Eco Plus,4,1,3,1,1,satisfied,
3896,Business travel,Eco Plus,4,1,3,1,3,dissatisfied,
3897,Business travel,Eco Plus,4,1,3,1,4,satisfied,
3898,Business travel,Eco Plus,4,1,3,1,5,satisfied,
3899,Business travel,Eco Plus,4,1,3,3,3,dissatisfied,
3900,Business travel,Eco Plus,4,1,3,4,3,,dissatisfied
3901,Business travel,Eco Plus,4,1,4,1,1,satisfied,
3902,Business travel,Eco Plus,4,1,4,1,3,satisfied,
3903,Business travel,Eco Plus,4,1,4,1,4,satisfied,
3904,Business travel,Eco Plus,4,1,4,3,2,,dissatisfied
3905,Business travel,Eco Plus,4,1,4,3,3,,satisfied
3906,Business travel,Eco Plus,4,1,4,3,4,,dissatisfied
3907,Business travel,Eco Plus,4,1,4,4,2,satisfied,
3908,Business travel,Eco Plus,4,1,4,4,4,satisfied,dissatisfied
3909,Business travel,Eco Plus,4,1,5,1,3,satisfied,
3910,Business travel,Eco Plus,4,1,5,1,5,satisfied,
3911,Business travel,Eco Plus,4,1,5,5,2,satisfied,
3912,Business travel,Eco Plus,4,1,5,5,4,dissatisfied,
3913,Business travel,Eco Plus,4,2,1,2,1,satisfied,
3914,Business travel,Eco Plus,4,2,1,2,3,satisfied,
3915,Business travel,Eco Plus,4,2,1,2,4,dissatisfied,
3916,Business travel,Eco Plus,4,2,1,2,5,satisfied,
3917,Business travel,Eco Plus,4,2,2,2,1,satisfied,
3918,Business travel,Eco Plus,4,2,2,2,2,satisfied,
3919,Business travel,Eco Plus,4,2,2,2,3,dissatisfied,
3920,Business travel,Eco Plus,4,2,2,2,4,dissatisfied,
3921,Business travel,Eco Plus,4,2,2,2,5,satisfied,
3922,Business travel,Eco Plus,4,2,3,2,2,dissatisfied,
3923,Business travel,Eco Plus,4,2,3,2,3,satisfied,
3924,Business travel,Eco Plus,4,2,3,2,5,satisfied,
3925,Business travel,Eco Plus,4,2,3,3,1,satisfied,
3926,Business travel,Eco Plus,4,2,3,3,2,satisfied,
3927,Business travel,Eco Plus,4,2,4,1,2,,dissatisfied
3928,Business travel,Eco Plus,4,2,4,2,1,satisfied,
3929,Business travel,Eco Plus,4,2,4,2,2,satisfied,
3930,Business travel,Eco Plus,4,2,4,2,3,satisfied,
3931,Business travel,Eco Plus,4,2,4,2,4,dissatisfied,
3932,Business travel,Eco Plus,4,2,4,2,5,satisfied,
3933,Business travel,Eco Plus,4,2,4,3,2,,dissatisfied
3934,Business travel,Eco Plus,4,2,4,3,3,,dissatisfied
3935,Business travel,Eco Plus,4,2,4,3,4,,dissatisfied
3936,Business travel,Eco Plus,4,2,4,4,1,satisfied,
3937,Business travel,Eco Plus,4,2,4,4,3,,dissatisfied
3938,Business travel,Eco Plus,4,2,4,4,4,satisfied,
3939,Business travel,Eco Plus,4,2,5,2,1,satisfied,
3940,Business travel,Eco Plus,4,2,5,2,4,satisfied,
3941,Business travel,Eco Plus,4,2,5,5,3,dissatisfied,
3942,Business travel,Eco Plus,4,2,5,5,4,dissatisfied,
3943,Business travel,Eco Plus,4,2,5,5,5,satisfied,
3944,Business travel,Eco Plus,4,3,1,1,4,dissatisfied,
3945,Business travel,Eco Plus,4,3,1,3,1,satisfied,
3946,Business travel,Eco Plus,4,3,1,3,2,satisfied,
3947,Business travel,Eco Plus,4,3,1,3,3,satisfied,
3948,Business travel,Eco Plus,4,3,1,3,4,satisfied,
3949,Business travel,Eco Plus,4,3,2,2,3,dissatisfied,
3950,Business travel,Eco Plus,4,3,2,2,4,satisfied,
3951,Business travel,Eco Plus,4,3,2,3,3,satisfied,
3952,Business travel,Eco Plus,4,3,2,3,4,satisfied,
3953,Business travel,Eco Plus,4,3,2,3,5,satisfied,
3954,Business travel,Eco Plus,4,3,3,2,1,,dissatisfied
3955,Business travel,Eco Plus,4,3,3,2,3,,dissatisfied
3956,Business travel,Eco Plus,4,3,3,2,4,,satisfied
3957,Business travel,Eco Plus,4,3,3,3,1,satisfied,
3958,Business travel,Eco Plus,4,3,3,3,2,satisfied,
3959,Business travel,Eco Plus,4,3,3,3,3,dissatisfied,
3960,Business travel,Eco Plus,4,3,3,3,4,dissatisfied,
3961,Business travel,Eco Plus,4,3,3,3,5,satisfied,
3962,Business travel,Eco Plus,4,3,3,4,3,,dissatisfied
3963,Business travel,Eco Plus,4,3,3,4,4,,dissatisfied
3964,Business travel,Eco Plus,4,3,4,3,1,satisfied,
3965,Business travel,Eco Plus,4,3,4,3,2,satisfied,
3966,Business travel,Eco Plus,4,3,4,3,3,satisfied,satisfied
3967,Business travel,Eco Plus,4,3,4,3,4,dissatisfied,
3968,Business travel,Eco Plus,4,3,4,3,5,satisfied,
3969,Business travel,Eco Plus,4,3,4,4,3,dissatisfied,dissatisfied
3970,Business travel,Eco Plus,4,3,4,4,4,satisfied,satisfied
3971,Business travel,Eco Plus,4,3,5,3,2,satisfied,
3972,Business travel,Eco Plus,4,3,5,3,3,satisfied,
3973,Business travel,Eco Plus,4,3,5,3,4,satisfied,
3974,Business travel,Eco Plus,4,3,5,3,5,satisfied,
3975,Business travel,Eco Plus,4,3,5,4,3,,dissatisfied
3976,Business travel,Eco Plus,4,3,5,5,4,satisfied,
3977,Business travel,Eco Plus,4,4,1,1,3,dissatisfied,
3978,Business travel,Eco Plus,4,4,1,4,1,satisfied,
3979,Business travel,Eco Plus,4,4,1,4,3,satisfied,
3980,Business travel,Eco Plus,4,4,1,4,4,satisfied,
3981,Business travel,Eco Plus,4,4,1,4,5,satisfied,
3982,Business travel,Eco Plus,4,4,2,2,3,dissatisfied,
3983,Business travel,Eco Plus,4,4,2,4,1,satisfied,
3984,Business travel,Eco Plus,4,4,2,4,2,satisfied,
3985,Business travel,Eco Plus,4,4,2,4,3,dissatisfied,
3986,Business travel,Eco Plus,4,4,2,4,4,satisfied,
3987,Business travel,Eco Plus,4,4,3,3,2,dissatisfied,
3988,Business travel,Eco Plus,4,4,3,3,4,satisfied,
3989,Business travel,Eco Plus,4,4,3,4,2,satisfied,
3990,Business travel,Eco Plus,4,4,3,4,3,satisfied,
3991,Business travel,Eco Plus,4,4,3,4,4,satisfied,
3992,Business travel,Eco Plus,4,4,3,4,5,satisfied,
3993,Business travel,Eco Plus,4,4,4,1,1,,dissatisfied
3994,Business travel,Eco Plus,4,4,4,1,5,,satisfied
3995,Business travel,Eco Plus,4,4,4,2,1,,dissatisfied
3996,Business travel,Eco Plus,4,4,4,2,2,,dissatisfied
3997,Business travel,Eco Plus,4,4,4,2,3,,dissatisfied
3998,Business travel,Eco Plus,4,4,4,2,4,,dissatisfied
3999,Business travel,Eco Plus,4,4,4,2,5,,satisfied
4000,Business travel,Eco Plus,4,4,4,3,1,,dissatisfied
4001,Business travel,Eco Plus,4,4,4,3,2,,dissatisfied
4002,Business travel,Eco Plus,4,4,4,3,3,,dissatisfied
4003,Business travel,Eco Plus,4,4,4,3,4,,dissatisfied
4004,Business travel,Eco Plus,4,4,4,3,5,,dissatisfied
4005,Business travel,Eco Plus,4,4,4,4,1,satisfied,dissatisfied
4006,Business travel,Eco Plus,4,4,4,4,2,satisfied,dissatisfied
4007,Business travel,Eco Plus,4,4,4,4,3,dissatisfied,dissatisfied
4008,Business travel,Eco Plus,4,4,4,4,4,dissatisfied,satisfied
4009,Business travel,Eco Plus,4,4,4,4,5,satisfied,dissatisfied
4010,Business travel,Eco Plus,4,4,4,5,2,,dissatisfied
4011,Business travel,Eco Plus,4,4,5,3,4,,dissatisfied
4012,Business travel,Eco Plus,4,4,5,4,1,satisfied,
4013,Business travel,Eco Plus,4,4,5,4,2,satisfied,
4014,Business travel,Eco Plus,4,4,5,4,3,dissatisfied,
4015,Business travel,Eco Plus,4,4,5,5,1,satisfied,
4016,Business travel,Eco Plus,4,4,5,5,4,satisfied,
4017,Business travel,Eco Plus,4,5,1,1,3,dissatisfied,
4018,Business travel,Eco Plus,4,5,1,5,1,satisfied,
4019,Business travel,Eco Plus,4,5,1,5,2,satisfied,
4020,Business travel,Eco Plus,4,5,1,5,4,dissatisfied,
4021,Business travel,Eco Plus,4,5,2,5,1,satisfied,
4022,Business travel,Eco Plus,4,5,2,5,2,satisfied,
4023,Business travel,Eco Plus,4,5,2,5,4,satisfied,
4024,Business travel,Eco Plus,4,5,2,5,5,satisfied,
4025,Business travel,Eco Plus,4,5,3,3,1,satisfied,
4026,Business travel,Eco Plus,4,5,3,3,2,dissatisfied,
4027,Business travel,Eco Plus,4,5,3,3,3,dissatisfied,
4028,Business travel,Eco Plus,4,5,3,5,3,satisfied,
4029,Business travel,Eco Plus,4,5,3,5,4,dissatisfied,
4030,Business travel,Eco Plus,4,5,3,5,5,satisfied,
4031,Business travel,Eco Plus,4,5,4,1,1,,satisfied
4032,Business travel,Eco Plus,4,5,4,3,2,,dissatisfied
4033,Business travel,Eco Plus,4,5,4,4,2,,dissatisfied
4034,Business travel,Eco Plus,4,5,4,4,3,,dissatisfied
4035,Business travel,Eco Plus,4,5,4,5,3,dissatisfied,
4036,Business travel,Eco Plus,4,5,4,5,4,satisfied,
4037,Business travel,Eco Plus,4,5,4,5,5,satisfied,
4038,Business travel,Eco Plus,4,5,5,2,2,,dissatisfied
4039,Business travel,Eco Plus,4,5,5,3,4,,dissatisfied
4040,Business travel,Eco Plus,4,5,5,3,5,,satisfied
4041,Business travel,Eco Plus,4,5,5,5,1,satisfied,satisfied
4042,Business travel,Eco Plus,4,5,5,5,2,satisfied,
4043,Business travel,Eco Plus,4,5,5,5,3,dissatisfied,
4044,Business travel,Eco Plus,4,5,5,5,4,satisfied,
4045,Business travel,Eco Plus,4,5,5,5,5,satisfied,
4046,Business travel,Eco Plus,5,0,5,1,2,,satisfied
4047,Business travel,Eco Plus,5,0,5,1,4,,satisfied
4048,Business travel,Eco Plus,5,0,5,2,2,,satisfied
4049,Business travel,Eco Plus,5,0,5,3,1,,satisfied
4050,Business travel,Eco Plus,5,0,5,3,3,,satisfied
4051,Business travel,Eco Plus,5,0,5,3,4,,satisfied
4052,Business travel,Eco Plus,5,0,5,3,5,,satisfied
4053,Business travel,Eco Plus,5,0,5,4,2,,satisfied
4054,Business travel,Eco Plus,5,0,5,5,2,,satisfied
4055,Business travel,Eco Plus,5,1,1,1,1,satisfied,
4056,Business travel,Eco Plus,5,1,1,1,2,satisfied,
4057,Business travel,Eco Plus,5,1,1,1,3,satisfied,
4058,Business travel,Eco Plus,5,1,1,1,4,satisfied,
4059,Business travel,Eco Plus,5,1,1,1,5,satisfied,
4060,Business travel,Eco Plus,5,1,2,1,2,satisfied,
4061,Business travel,Eco Plus,5,1,2,1,5,satisfied,
4062,Business travel,Eco Plus,5,1,2,2,2,satisfied,
4063,Business travel,Eco Plus,5,1,2,2,4,satisfied,
4064,Business travel,Eco Plus,5,1,3,1,1,satisfied,
4065,Business travel,Eco Plus,5,1,3,1,3,satisfied,
4066,Business travel,Eco Plus,5,1,3,1,4,satisfied,
4067,Business travel,Eco Plus,5,1,3,1,5,satisfied,
4068,Business travel,Eco Plus,5,1,4,1,1,satisfied,
4069,Business travel,Eco Plus,5,1,4,1,2,satisfied,
4070,Business travel,Eco Plus,5,1,4,1,3,satisfied,
4071,Business travel,Eco Plus,5,1,4,1,4,satisfied,
4072,Business travel,Eco Plus,5,1,4,4,1,satisfied,
4073,Business travel,Eco Plus,5,1,4,4,5,satisfied,
4074,Business travel,Eco Plus,5,1,5,1,5,satisfied,
4075,Business travel,Eco Plus,5,1,5,2,3,,satisfied
4076,Business travel,Eco Plus,5,2,1,1,2,satisfied,
4077,Business travel,Eco Plus,5,2,1,2,1,satisfied,
4078,Business travel,Eco Plus,5,2,1,2,4,satisfied,
4079,Business travel,Eco Plus,5,2,1,2,5,satisfied,
4080,Business travel,Eco Plus,5,2,2,2,1,satisfied,
4081,Business travel,Eco Plus,5,2,2,2,2,satisfied,
4082,Business travel,Eco Plus,5,2,2,2,3,satisfied,
4083,Business travel,Eco Plus,5,2,2,2,4,satisfied,
4084,Business travel,Eco Plus,5,2,2,2,5,satisfied,
4085,Business travel,Eco Plus,5,2,3,2,1,satisfied,
4086,Business travel,Eco Plus,5,2,3,2,2,satisfied,
4087,Business travel,Eco Plus,5,2,3,2,3,satisfied,
4088,Business travel,Eco Plus,5,2,3,2,5,satisfied,
4089,Business travel,Eco Plus,5,2,3,3,5,satisfied,
4090,Business travel,Eco Plus,5,2,4,2,2,satisfied,
4091,Business travel,Eco Plus,5,2,4,4,5,satisfied,
4092,Business travel,Eco Plus,5,2,5,2,1,satisfied,
4093,Business travel,Eco Plus,5,2,5,2,2,satisfied,
4094,Business travel,Eco Plus,5,2,5,2,3,satisfied,
4095,Business travel,Eco Plus,5,2,5,2,4,satisfied,
4096,Business travel,Eco Plus,5,2,5,2,5,satisfied,
4097,Business travel,Eco Plus,5,2,5,5,2,satisfied,
4098,Business travel,Eco Plus,5,2,5,5,3,satisfied,
4099,Business travel,Eco Plus,5,2,5,5,4,satisfied,
4100,Business travel,Eco Plus,5,2,5,5,5,satisfied,
4101,Business travel,Eco Plus,5,3,1,1,3,satisfied,
4102,Business travel,Eco Plus,5,3,1,1,5,satisfied,
4103,Business travel,Eco Plus,5,3,1,3,2,satisfied,
4104,Business travel,Eco Plus,5,3,2,2,2,satisfied,
4105,Business travel,Eco Plus,5,3,2,2,4,satisfied,
4106,Business travel,Eco Plus,5,3,2,3,1,satisfied,
4107,Business travel,Eco Plus,5,3,2,3,4,satisfied,
4108,Business travel,Eco Plus,5,3,2,3,5,satisfied,
4109,Business travel,Eco Plus,5,3,3,3,1,satisfied,
4110,Business travel,Eco Plus,5,3,3,3,2,satisfied,
4111,Business travel,Eco Plus,5,3,3,3,3,satisfied,
4112,Business travel,Eco Plus,5,3,3,3,4,satisfied,
4113,Business travel,Eco Plus,5,3,3,3,5,satisfied,
4114,Business travel,Eco Plus,5,3,4,3,1,satisfied,
4115,Business travel,Eco Plus,5,3,4,3,3,satisfied,
4116,Business travel,Eco Plus,5,3,4,3,4,satisfied,
4117,Business travel,Eco Plus,5,3,4,3,5,satisfied,
4118,Business travel,Eco Plus,5,3,4,4,4,satisfied,
4119,Business travel,Eco Plus,5,3,5,3,3,satisfied,
4120,Business travel,Eco Plus,5,3,5,3,4,satisfied,
4121,Business travel,Eco Plus,5,3,5,3,5,satisfied,
4122,Business travel,Eco Plus,5,3,5,5,1,satisfied,
4123,Business travel,Eco Plus,5,3,5,5,5,satisfied,
4124,Business travel,Eco Plus,5,4,1,1,4,satisfied,
4125,Business travel,Eco Plus,5,4,1,4,1,satisfied,
4126,Business travel,Eco Plus,5,4,1,4,4,satisfied,
4127,Business travel,Eco Plus,5,4,1,4,5,satisfied,
4128,Business travel,Eco Plus,5,4,2,2,4,satisfied,
4129,Business travel,Eco Plus,5,4,2,4,2,satisfied,
4130,Business travel,Eco Plus,5,4,2,4,5,satisfied,
4131,Business travel,Eco Plus,5,4,3,4,1,satisfied,
4132,Business travel,Eco Plus,5,4,3,4,2,satisfied,
4133,Business travel,Eco Plus,5,4,3,4,3,satisfied,
4134,Business travel,Eco Plus,5,4,3,4,4,satisfied,
4135,Business travel,Eco Plus,5,4,3,4,5,satisfied,
4136,Business travel,Eco Plus,5,4,4,4,1,satisfied,
4137,Business travel,Eco Plus,5,4,4,4,2,satisfied,
4138,Business travel,Eco Plus,5,4,4,4,3,satisfied,
4139,Business travel,Eco Plus,5,4,4,4,4,satisfied,
4140,Business travel,Eco Plus,5,4,4,4,5,satisfied,
4141,Business travel,Eco Plus,5,4,5,1,5,,satisfied
4142,Business travel,Eco Plus,5,4,5,2,5,,satisfied
4143,Business travel,Eco Plus,5,4,5,4,1,satisfied,
4144,Business travel,Eco Plus,5,4,5,4,2,satisfied,satisfied
4145,Business travel,Eco Plus,5,4,5,4,5,satisfied,
4146,Business travel,Eco Plus,5,4,5,5,3,satisfied,
4147,Business travel,Eco Plus,5,5,1,1,3,satisfied,
4148,Business travel,Eco Plus,5,5,1,5,2,satisfied,
4149,Business travel,Eco Plus,5,5,1,5,5,satisfied,
4150,Business travel,Eco Plus,5,5,2,2,3,satisfied,
4151,Business travel,Eco Plus,5,5,2,2,5,satisfied,
4152,Business travel,Eco Plus,5,5,2,5,3,satisfied,
4153,Business travel,Eco Plus,5,5,2,5,4,satisfied,
4154,Business travel,Eco Plus,5,5,2,5,5,satisfied,
4155,Business travel,Eco Plus,5,5,3,3,3,dissatisfied,
4156,Business travel,Eco Plus,5,5,3,5,1,satisfied,
4157,Business travel,Eco Plus,5,5,3,5,2,satisfied,
4158,Business travel,Eco Plus,5,5,3,5,3,dissatisfied,
4159,Business travel,Eco Plus,5,5,3,5,5,satisfied,
4160,Business travel,Eco Plus,5,5,4,4,4,satisfied,
4161,Business travel,Eco Plus,5,5,4,4,5,satisfied,
4162,Business travel,Eco Plus,5,5,4,5,1,satisfied,
4163,Business travel,Eco Plus,5,5,4,5,2,satisfied,
4164,Business travel,Eco Plus,5,5,4,5,5,satisfied,
4165,Business travel,Eco Plus,5,5,5,1,1,,satisfied
4166,Business travel,Eco Plus,5,5,5,1,2,,satisfied
4167,Business travel,Eco Plus,5,5,5,1,3,,satisfied
4168,Business travel,Eco Plus,5,5,5,1,4,,satisfied
4169,Business travel,Eco Plus,5,5,5,1,5,,satisfied
4170,Business travel,Eco Plus,5,5,5,2,3,,satisfied
4171,Business travel,Eco Plus,5,5,5,3,1,,satisfied
4172,Business travel,Eco Plus,5,5,5,3,5,,satisfied
4173,Business travel,Eco Plus,5,5,5,4,5,,satisfied
4174,Business travel,Eco Plus,5,5,5,5,1,satisfied,
4175,Business travel,Eco Plus,5,5,5,5,2,satisfied,
4176,Business travel,Eco Plus,5,5,5,5,3,satisfied,
4177,Business travel,Eco Plus,5,5,5,5,4,satisfied,satisfied
4178,Business travel,Eco Plus,5,5,5,5,5,satisfied,
4179,Personal Travel,Business,0,0,0,1,1,satisfied,
4180,Personal Travel,Business,0,0,0,1,3,satisfied,
4181,Personal Travel,Business,0,0,0,1,4,satisfied,
4182,Personal Travel,Business,0,0,0,2,2,satisfied,
4183,Personal Travel,Business,0,0,0,2,3,satisfied,
4184,Personal Travel,Business,0,0,0,2,4,satisfied,
4185,Personal Travel,Business,0,0,0,3,1,satisfied,
4186,Personal Travel,Business,0,0,0,3,2,satisfied,
4187,Personal Travel,Business,0,0,0,3,3,satisfied,
4188,Personal Travel,Business,0,0,0,3,4,satisfied,
4189,Personal Travel,Business,0,0,0,3,5,satisfied,
4190,Personal Travel,Business,0,0,0,4,1,satisfied,
4191,Personal Travel,Business,0,0,0,4,2,satisfied,
4192,Personal Travel,Business,0,0,0,4,4,satisfied,
4193,Personal Travel,Business,0,0,0,4,5,satisfied,
4194,Personal Travel,Business,0,0,0,5,2,satisfied,
4195,Personal Travel,Business,0,1,0,2,1,satisfied,
4196,Personal Travel,Business,0,1,0,3,3,satisfied,
4197,Personal Travel,Business,0,1,0,3,4,satisfied,
4198,Personal Travel,Business,0,1,0,4,1,satisfied,
4199,Personal Travel,Business,0,1,0,4,3,satisfied,
4200,Personal Travel,Business,0,1,0,4,4,satisfied,
4201,Personal Travel,Business,0,1,1,1,5,satisfied,
4202,Personal Travel,Business,0,1,1,2,3,satisfied,
4203,Personal Travel,Business,0,1,1,3,4,satisfied,
4204,Personal Travel,Business,0,1,1,5,1,satisfied,
4205,Personal Travel,Business,0,2,0,3,1,satisfied,
4206,Personal Travel,Business,0,2,0,3,2,satisfied,
4207,Personal Travel,Business,0,2,0,3,3,satisfied,
4208,Personal Travel,Business,0,2,0,4,1,satisfied,
4209,Personal Travel,Business,0,2,0,4,3,satisfied,
4210,Personal Travel,Business,0,2,0,4,4,satisfied,
4211,Personal Travel,Business,0,3,0,2,1,satisfied,
4212,Personal Travel,Business,0,3,0,2,2,satisfied,
4213,Personal Travel,Business,0,3,0,3,3,satisfied,
4214,Personal Travel,Business,0,3,0,3,4,satisfied,
4215,Personal Travel,Business,0,3,0,4,1,satisfied,
4216,Personal Travel,Business,0,3,0,5,1,satisfied,
4217,Personal Travel,Business,0,3,1,2,4,satisfied,
4218,Personal Travel,Business,0,3,1,3,5,satisfied,
4219,Personal Travel,Business,0,4,0,1,3,satisfied,
4220,Personal Travel,Business,0,4,0,2,1,satisfied,
4221,Personal Travel,Business,0,4,0,2,3,satisfied,
4222,Personal Travel,Business,0,4,0,2,4,satisfied,
4223,Personal Travel,Business,0,4,0,3,1,satisfied,
4224,Personal Travel,Business,0,4,0,3,2,satisfied,
4225,Personal Travel,Business,0,4,0,3,3,satisfied,
4226,Personal Travel,Business,0,4,0,3,4,satisfied,
4227,Personal Travel,Business,0,4,0,3,5,satisfied,
4228,Personal Travel,Business,0,4,0,4,1,satisfied,
4229,Personal Travel,Business,0,4,0,4,2,satisfied,
4230,Personal Travel,Business,0,4,0,4,3,satisfied,
4231,Personal Travel,Business,0,4,0,4,4,satisfied,
4232,Personal Travel,Business,0,4,0,4,5,satisfied,
4233,Personal Travel,Business,0,4,0,5,2,satisfied,
4234,Personal Travel,Business,0,4,0,5,5,satisfied,
4235,Personal Travel,Business,0,4,1,1,1,satisfied,
4236,Personal Travel,Business,0,4,1,1,4,satisfied,
4237,Personal Travel,Business,0,4,1,2,3,satisfied,
4238,Personal Travel,Business,0,4,1,3,3,satisfied,
4239,Personal Travel,Business,0,5,0,1,3,satisfied,
4240,Personal Travel,Business,0,5,0,1,4,satisfied,
4241,Personal Travel,Business,0,5,0,2,1,satisfied,
4242,Personal Travel,Business,0,5,0,2,2,satisfied,
4243,Personal Travel,Business,0,5,0,2,3,satisfied,
4244,Personal Travel,Business,0,5,0,2,4,satisfied,
4245,Personal Travel,Business,0,5,0,2,5,satisfied,
4246,Personal Travel,Business,0,5,0,3,1,satisfied,
4247,Personal Travel,Business,0,5,0,3,2,satisfied,
4248,Personal Travel,Business,0,5,0,3,3,satisfied,
4249,Personal Travel,Business,0,5,0,3,4,satisfied,
4250,Personal Travel,Business,0,5,0,3,5,satisfied,
4251,Personal Travel,Business,0,5,0,4,3,satisfied,
4252,Personal Travel,Business,0,5,0,4,4,satisfied,
4253,Personal Travel,Business,0,5,0,4,5,satisfied,
4254,Personal Travel,Business,0,5,0,5,3,satisfied,
4255,Personal Travel,Business,0,5,0,5,4,satisfied,
4256,Personal Travel,Business,0,5,1,2,5,satisfied,
4257,Personal Travel,Business,0,5,1,5,4,satisfied,
4258,Personal Travel,Business,1,0,1,1,3,dissatisfied,
4259,Personal Travel,Business,1,0,1,2,5,dissatisfied,
4260,Personal Travel,Business,1,0,1,3,2,dissatisfied,
4261,Personal Travel,Business,1,0,1,3,3,dissatisfied,
4262,Personal Travel,Business,1,0,1,3,5,dissatisfied,
4263,Personal Travel,Business,1,0,1,4,2,dissatisfied,
4264,Personal Travel,Business,1,0,1,5,1,dissatisfied,
4265,Personal Travel,Business,1,0,1,5,5,dissatisfied,
4266,Personal Travel,Business,1,1,0,2,4,dissatisfied,
4267,Personal Travel,Business,1,1,1,1,1,satisfied,
4268,Personal Travel,Business,1,1,1,1,2,satisfied,
4269,Personal Travel,Business,1,1,1,1,3,satisfied,
4270,Personal Travel,Business,1,1,1,1,4,satisfied,
4271,Personal Travel,Business,1,1,1,1,5,satisfied,
4272,Personal Travel,Business,1,1,1,2,1,dissatisfied,
4273,Personal Travel,Business,1,1,1,2,3,dissatisfied,
4274,Personal Travel,Business,1,1,1,3,1,dissatisfied,
4275,Personal Travel,Business,1,1,1,3,2,dissatisfied,
4276,Personal Travel,Business,1,1,1,3,3,dissatisfied,
4277,Personal Travel,Business,1,1,1,3,4,dissatisfied,
4278,Personal Travel,Business,1,1,1,4,1,dissatisfied,
4279,Personal Travel,Business,1,1,1,4,3,dissatisfied,
4280,Personal Travel,Business,1,1,2,1,3,satisfied,
4281,Personal Travel,Business,1,1,2,1,4,satisfied,
4282,Personal Travel,Business,1,1,2,1,5,satisfied,
4283,Personal Travel,Business,1,1,3,1,4,satisfied,
4284,Personal Travel,Business,1,1,3,1,5,satisfied,
4285,Personal Travel,Business,1,1,4,1,4,satisfied,
4286,Personal Travel,Business,1,1,4,1,5,satisfied,
4287,Personal Travel,Business,1,1,4,3,4,dissatisfied,
4288,Personal Travel,Business,1,1,5,1,2,satisfied,
4289,Personal Travel,Business,1,1,5,1,3,satisfied,
4290,Personal Travel,Business,1,1,5,1,4,satisfied,
4291,Personal Travel,Business,1,1,5,1,5,satisfied,
4292,Personal Travel,Business,1,2,0,3,1,dissatisfied,
4293,Personal Travel,Business,1,2,1,1,4,satisfied,
4294,Personal Travel,Business,1,2,1,2,1,dissatisfied,
4295,Personal Travel,Business,1,2,1,2,3,dissatisfied,
4296,Personal Travel,Business,1,2,1,3,1,dissatisfied,
4297,Personal Travel,Business,1,2,1,3,2,dissatisfied,
4298,Personal Travel,Business,1,2,1,3,3,dissatisfied,
4299,Personal Travel,Business,1,2,1,3,4,dissatisfied,
4300,Personal Travel,Business,1,2,1,4,1,dissatisfied,
4301,Personal Travel,Business,1,2,1,4,2,dissatisfied,
4302,Personal Travel,Business,1,2,1,4,3,dissatisfied,
4303,Personal Travel,Business,1,2,1,4,4,dissatisfied,
4304,Personal Travel,Business,1,2,2,3,4,dissatisfied,
4305,Personal Travel,Business,1,2,2,4,4,dissatisfied,
